,Turbine_exit_pressure_bar,Turbine_exit_temperature_C,Ship_speed_knots,output_power
626,4.49,1100.0,27.0,27140.00949485198
627,1.33,660.0,3.0,1046.2760173515446
628,1.26,578.0,6.0,698.8158698645135
629,1.39,593.0,9.0,1219.7966515848211
630,1.66,648.0,12.0,2386.039620401448
631,2.08,717.0,15.0,4342.937684322529
632,2.5,784.0,18.0,7208.698502927139
633,2.96,839.0,21.0,10945.308805106837
634,3.57,936.0,24.0,16502.78620930718
635,1.33,668.0,3.0,1039.0817701748242
636,1.26,571.0,6.0,666.5412413366344
637,2.5,783.0,18.0,7208.698502927139
638,2.96,838.0,21.0,10945.308805106837
639,3.57,935.0,24.0,16502.78620930718
640,4.49,1100.0,27.0,27140.00949485198
641,1.39,592.0,9.0,1219.7966515848211
642,2.5,782.0,18.0,7208.698502927139
643,2.96,837.0,21.0,10945.308805106837
644,3.57,934.0,24.0,16502.78620930718
645,1.39,591.0,9.0,1219.7966515848211
646,1.66,645.0,12.0,2386.039620401448
647,2.08,714.0,15.0,4342.937684322529
648,2.5,781.0,18.0,7208.698502927139
649,3.57,933.0,24.0,16502.78620930718
650,4.48,1100.0,27.0,27140.00949485198
651,1.14,516.0,3.0,223.6080931070095
652,1.25,562.0,6.0,634.2666128087552
653,2.08,713.0,15.0,4342.937684322529
654,2.5,779.0,18.0,7208.698502927139
655,3.56,932.0,24.0,16502.78620930718
656,4.48,1100.0,27.0,27140.00949485198
657,1.13,499.0,3.0,160.34688903922302
658,1.66,644.0,12.0,2386.039620401448
659,2.08,712.0,15.0,4342.937684322529
660,2.5,778.0,18.0,7208.698502927139
661,4.48,1100.0,27.0,27140.00949485198
662,1.11,478.0,3.0,93.85822211864864
663,1.23,548.0,6.0,575.3826945049707
664,1.65,643.0,12.0,2386.039620401448
665,2.07,711.0,15.0,4342.937684322529
666,2.5,777.0,18.0,7208.698502927139
667,2.96,832.0,21.0,10945.308805106837
668,1.09,456.0,3.0,40.273123423918754
669,1.23,546.0,6.0,568.3141110343936
670,1.65,642.0,12.0,2386.039620401448
671,2.07,710.0,15.0,4342.937684322529
672,1.65,641.0,12.0,2386.039620401448
673,2.07,709.0,15.0,4342.937684322529
674,2.5,775.0,18.0,7208.698502927139
675,2.95,830.0,21.0,10945.308805106837
676,1.1,451.0,3.0,59.093357814024
677,1.22,533.0,6.0,514.5928766580081
678,1.39,586.0,9.0,1219.7966515848211
679,1.65,640.0,12.0,2386.039620401448
680,2.07,708.0,15.0,4342.937684322529
681,1.13,468.0,3.0,153.18405778903832
682,1.22,527.0,6.0,494.80084294039244
683,2.07,707.0,15.0,4342.937684322529
684,4.48,1090.0,27.0,27140.00949485198
685,1.13,465.0,3.0,141.9120233479581
686,1.21,522.0,6.0,475.00880922277673
687,2.95,827.0,21.0,10945.308805106837
688,1.21,520.0,6.0,469.35394244631516
689,2.07,705.0,15.0,4342.937684322529
690,2.95,826.0,21.0,10945.308805106837
691,1.39,604.0,9.0,1219.7966515848211
692,2.5,798.0,18.0,7208.698502927139
693,2.97,851.0,21.0,10945.308805106837
694,1.31,625.0,6.0,921.4500692489103
695,1.39,603.0,9.0,1219.7966515848211
696,1.66,658.0,12.0,2386.039620401448
697,2.08,728.0,15.0,4342.937684322529
698,2.97,850.0,21.0,10945.308805106837
699,1.1,472.0,3.0,49.721986928365666
700,1.31,625.0,6.0,928.5710125970472
701,1.39,602.0,9.0,1219.7966515848211
702,2.08,727.0,15.0,4342.937684322529
703,2.5,795.0,18.0,7208.698502927139
704,2.97,849.0,21.0,10945.308805106837
705,3.58,947.0,24.0,16502.78620930718
706,1.1,461.0,3.0,49.621455963450785
707,1.66,656.0,12.0,2386.039620401448
708,2.08,726.0,15.0,4342.937684322529
709,3.58,946.0,24.0,16502.78620930718
710,4.5,1110.0,27.0,27140.00949485198
711,1.12,473.0,3.0,120.36802812719051
712,1.39,600.0,9.0,1219.7966515848211
713,1.66,656.0,12.0,2386.039620401448
714,2.08,725.0,15.0,4342.937684322529
715,2.5,793.0,18.0,7208.698502927139
716,2.96,847.0,21.0,10945.308805106837
717,3.58,945.0,24.0,16502.78620930718
718,1.14,483.0,3.0,174.6725515395925
719,1.3,612.0,6.0,860.9534667162828
720,4.5,1110.0,27.0,27140.00949485198
721,1.16,499.0,3.0,256.56340004316644
722,1.3,608.0,6.0,842.5751496927826
723,1.66,654.0,12.0,2386.039620401448
724,2.96,845.0,21.0,10945.308805106837
725,3.58,942.0,24.0,16502.78620930718
726,4.5,1100.0,27.0,27140.00949485198
727,1.18,517.0,3.0,348.46545713617985
728,1.66,653.0,12.0,2386.039620401448
729,2.08,722.0,15.0,4342.937684322529
730,2.5,790.0,18.0,7208.698502927139
731,2.96,844.0,21.0,10945.308805106837
732,3.57,941.0,24.0,16502.78620930718
733,4.5,1100.0,27.0,27140.00949485198
734,1.2,527.0,3.0,398.66810774054477
735,1.39,597.0,9.0,1219.7966515848211
736,1.66,652.0,12.0,2386.039620401448
737,2.08,721.0,15.0,4342.937684322529
738,2.5,789.0,18.0,7208.698502927139
739,2.96,843.0,21.0,10945.308805106837
740,3.57,940.0,24.0,16502.78620930718
741,4.49,1100.0,27.0,27140.00949485198
742,1.22,549.0,3.0,510.0480392858149
743,1.28,592.0,6.0,763.4070148223198
744,1.39,596.0,9.0,1219.7966515848211
745,2.08,720.0,15.0,4342.937684322529
746,3.57,939.0,24.0,16502.78620930718
747,4.49,1100.0,27.0,27140.00949485198
748,1.25,574.0,3.0,637.9318042379434
749,1.39,595.0,9.0,1219.7966515848211
750,2.08,719.0,15.0,4342.937684322529
751,2.96,841.0,21.0,10945.308805106837
752,1.28,597.0,3.0,758.9459532542223
753,1.26,578.0,6.0,694.6061357087033
754,1.39,595.0,9.0,1219.7966515848211
755,2.08,718.0,15.0,4342.937684322529
756,2.96,840.0,21.0,10945.308805106837
757,3.57,937.0,24.0,16502.78620930718
758,4.49,1100.0,27.0,27140.00949485198
759,1.31,627.0,3.0,907.5013978669715
760,1.66,648.0,12.0,2386.039620401448
761,2.08,717.0,15.0,4342.937684322529
762,2.96,839.0,21.0,10945.308805106837
763,3.57,936.0,24.0,16502.78620930718
764,4.49,1100.0,27.0,27140.00949485198
765,1.33,646.0,3.0,1000.000357564167
766,1.26,571.0,6.0,662.3315071808241
767,2.08,716.0,15.0,4342.937684322529
768,4.49,1100.0,27.0,27140.00949485198
769,1.66,647.0,12.0,2386.039620401448
770,2.96,837.0,21.0,10945.308805106837
771,1.39,591.0,9.0,1219.7966515848211
772,2.5,781.0,18.0,7208.698502927139
773,2.96,836.0,21.0,10945.308805106837
774,3.57,933.0,24.0,16502.78620930718
775,1.26,617.0,3.0,707.7379930007087
776,1.24,555.0,6.0,594.975760687859
777,1.66,645.0,12.0,2386.039620401448
778,2.5,780.0,18.0,7208.698502927139
779,2.96,835.0,21.0,10945.308805106837
780,3.57,932.0,24.0,16502.78620930718
781,1.23,546.0,6.0,562.659244257932
782,1.39,590.0,9.0,1219.7966515848211
783,2.5,779.0,18.0,7208.698502927139
784,4.48,1090.0,27.0,27140.00949485198
785,1.18,552.0,3.0,385.4838905709795
786,1.39,589.0,9.0,1219.7966515848211
787,1.66,643.0,12.0,2386.039620401448
788,2.08,711.0,15.0,4342.937684322529
789,2.96,833.0,21.0,10945.308805106837
790,4.48,1090.0,27.0,27140.00949485198
791,1.14,510.0,3.0,208.51797639426653
792,1.23,539.0,6.0,534.3849103756238
793,1.66,642.0,12.0,2386.039620401448
794,2.08,710.0,15.0,4342.937684322529
795,2.5,777.0,18.0,7208.698502927139
796,2.96,832.0,21.0,10945.308805106837
797,3.56,929.0,24.0,16502.78620930718
798,4.48,1090.0,27.0,27140.00949485198
799,1.1,466.0,3.0,63.510437084971265
800,1.22,531.0,6.0,506.1105764933157
801,1.39,587.0,9.0,1219.7966515848211
802,1.65,641.0,12.0,2386.039620401448
803,2.07,709.0,15.0,4342.937684322529
804,2.5,776.0,18.0,7208.698502927139
805,2.96,831.0,21.0,10945.308805106837
806,4.48,1090.0,27.0,27140.00949485198
807,1.22,533.0,6.0,514.5928766580081
808,1.39,587.0,9.0,1219.7966515848211
809,1.65,641.0,12.0,2386.039620401448
810,2.5,775.0,18.0,7208.698502927139
811,2.95,830.0,21.0,10945.308805106837
812,1.1,451.0,3.0,60.082959499904796
813,1.21,524.0,6.0,480.66367599923836
814,1.39,586.0,9.0,1219.7966515848211
815,1.65,640.0,12.0,2386.039620401448
816,2.07,707.0,15.0,4342.937684322529
817,2.5,774.0,18.0,7208.698502927139
818,3.56,926.0,24.0,16502.78620930718
819,4.48,1090.0,27.0,27140.00949485198
820,1.11,457.0,3.0,98.27425419204471
821,1.21,517.0,6.0,450.9756254228148
822,1.39,585.0,9.0,1219.7966515848211
823,2.5,773.0,18.0,7208.698502927139
824,4.48,1090.0,27.0,27140.00949485198
825,1.13,466.0,3.0,148.84865992708438
826,1.39,584.0,9.0,1219.7966515848211
827,2.07,706.0,15.0,4342.937684322529
828,2.95,827.0,21.0,10945.308805106837
829,4.48,1090.0,27.0,27140.00949485198
830,1.13,470.0,3.0,170.3057377511027
831,1.65,637.0,12.0,2386.039620401448
832,2.07,705.0,15.0,4342.937684322529
833,2.5,770.0,18.0,7208.698502927139
834,2.95,826.0,21.0,10945.308805106837
835,3.56,923.0,24.0,16502.78620930718
836,4.47,1090.0,27.0,27140.00949485198
837,1.27,637.0,3.0,746.4424144929349
838,1.39,603.0,9.0,1219.7966515848211
839,2.08,728.0,15.0,4342.937684322529
840,2.5,797.0,18.0,7208.698502927139
841,4.51,1110.0,27.0,27140.00949485198
842,1.19,566.0,3.0,389.5993769471822
843,1.31,620.0,6.0,890.6415172927065
844,1.39,602.0,9.0,1219.7966515848211
845,1.66,658.0,12.0,2386.039620401448
846,2.5,796.0,18.0,7208.698502927139
847,2.97,850.0,21.0,10945.308805106837
848,3.58,947.0,24.0,16502.78620930718
849,2.08,726.0,15.0,4342.937684322529
850,2.5,795.0,18.0,7208.698502927139
851,2.97,849.0,21.0,10945.308805106837
852,3.58,946.0,24.0,16502.78620930718
853,1.1,462.0,3.0,60.955275060051555
854,1.3,615.0,6.0,868.0220501868598
855,2.08,725.0,15.0,4342.937684322529
856,4.5,1110.0,27.0,27140.00949485198
857,1.12,469.0,3.0,102.43477006294879
858,1.29,608.0,6.0,831.2654161398593
859,1.39,600.0,9.0,1219.7966515848211
860,1.66,655.0,12.0,2386.039620401448
861,2.5,793.0,18.0,7208.698502927139
862,2.97,846.0,21.0,10945.308805106837
863,3.58,944.0,24.0,16502.78620930718
864,1.13,478.0,3.0,150.29379254773568
865,1.29,606.0,6.0,829.851699445744
866,1.39,599.0,9.0,1219.7966515848211
867,1.66,654.0,12.0,2386.039620401448
868,2.5,792.0,18.0,7208.698502927139
869,3.58,943.0,24.0,16502.78620930718
870,4.5,1100.0,27.0,27140.00949485198
871,1.39,598.0,9.0,1219.7966515848211
872,1.66,653.0,12.0,2386.039620401448
873,2.08,722.0,15.0,4342.937684322529
874,3.58,942.0,24.0,16502.78620930718
875,1.28,592.0,6.0,756.3384313517427
876,1.39,597.0,9.0,1219.7966515848211
877,1.66,652.0,12.0,2386.039620401448
878,2.5,789.0,18.0,7208.698502927139
879,2.96,843.0,21.0,10945.308805106837
880,3.57,941.0,24.0,16502.78620930718
881,4.5,1100.0,27.0,27140.00949485198
882,1.28,590.0,6.0,753.510997963512
883,1.66,651.0,12.0,2386.039620401448
884,2.08,720.0,15.0,4342.937684322529
885,2.96,842.0,21.0,10945.308805106837
886,3.57,940.0,24.0,16502.78620930718
887,1.26,578.0,6.0,687.5899121156862
888,1.39,596.0,9.0,1219.7966515848211
889,1.66,651.0,12.0,2386.039620401448
890,2.5,787.0,18.0,7208.698502927139
891,2.96,841.0,21.0,10945.308805106837
892,3.57,939.0,24.0,16502.78620930718
893,4.49,1100.0,27.0,27140.00949485198
894,1.24,565.0,3.0,599.269270647765
895,1.66,650.0,12.0,2386.039620401448
896,2.08,718.0,15.0,4342.937684322529
897,2.5,786.0,18.0,7208.698502927139
898,3.57,938.0,24.0,16502.78620930718
899,1.26,582.0,3.0,677.7357831589262
900,1.25,569.0,6.0,649.7023047133931
901,3.57,937.0,24.0,16502.78620930718
902,1.3,615.0,3.0,851.7904881433126
903,1.25,564.0,6.0,630.0568786529449
904,1.66,648.0,12.0,2386.039620401448
905,2.96,838.0,21.0,10945.308805106837
906,1.24,559.0,6.0,606.2017184366865
907,1.66,647.0,12.0,2386.039620401448
908,2.5,783.0,18.0,7208.698502927139
909,2.96,837.0,21.0,10945.308805106837
910,3.57,935.0,24.0,16502.78620930718
911,4.49,1100.0,27.0,27140.00949485198
912,1.33,667.0,3.0,1053.899615524256
913,1.24,553.0,6.0,582.3465582204279
914,1.39,592.0,9.0,1219.7966515848211
915,2.96,836.0,21.0,10945.308805106837
916,1.33,665.0,3.0,1024.94460323367
917,1.24,550.0,6.0,569.717355752997
918,1.66,645.0,12.0,2386.039620401448
919,2.08,714.0,15.0,4342.937684322529
920,1.25,611.0,3.0,673.5679369051636
921,1.24,549.0,6.0,569.717355752997
922,1.39,590.0,9.0,1219.7966515848211
923,1.66,644.0,12.0,2386.039620401448
924,2.08,713.0,15.0,4342.937684322529
925,2.5,779.0,18.0,7208.698502927139
926,2.96,834.0,21.0,10945.308805106837
927,3.57,932.0,24.0,16502.78620930718
928,1.23,541.0,6.0,538.62606045797
929,1.39,589.0,9.0,1219.7966515848211
930,1.66,644.0,12.0,2386.039620401448
931,2.08,712.0,15.0,4342.937684322529
932,2.5,778.0,18.0,7208.698502927139
933,3.57,931.0,24.0,16502.78620930718
934,4.48,1090.0,27.0,27140.00949485198
935,1.39,589.0,9.0,1219.7966515848211
936,1.66,643.0,12.0,2386.039620401448
937,2.5,777.0,18.0,7208.698502927139
938,1.12,493.0,3.0,146.52388136342793
939,1.21,524.0,6.0,473.5950925286613
940,1.66,642.0,12.0,2386.039620401448
941,2.5,776.0,18.0,7208.698502927139
942,2.96,831.0,21.0,10945.308805106837
943,3.56,928.0,24.0,16502.78620930718
944,4.48,1090.0,27.0,27140.00949485198
945,1.22,528.0,6.0,489.1459761639308
946,1.39,587.0,9.0,1219.7966515848211
947,1.66,641.0,12.0,2386.039620401448
948,2.5,775.0,18.0,7208.698502927139
949,3.56,927.0,24.0,16502.78620930718
950,4.48,1090.0,27.0,27140.00949485198
951,1.1,451.0,3.0,40.694096839499785
952,1.21,519.0,6.0,455.216775505161
953,1.39,586.0,9.0,1219.7966515848211
954,2.07,708.0,15.0,4342.937684322529
955,3.56,926.0,24.0,16502.78620930718
956,1.22,526.0,6.0,487.73225946981535
957,1.39,585.0,9.0,1219.7966515848211
958,1.65,639.0,12.0,2386.039620401448
959,2.07,707.0,15.0,4342.937684322529
960,2.5,773.0,18.0,7208.698502927139
961,2.95,828.0,21.0,10945.308805106837
962,4.48,1090.0,27.0,27140.00949485198
963,1.12,460.0,3.0,115.63364799823069
964,1.2,513.0,6.0,438.25217517577613
965,1.39,585.0,9.0,1219.7966515848211
966,1.65,638.0,12.0,2386.039620401448
967,2.07,706.0,15.0,4342.937684322529
968,3.56,924.0,24.0,16502.78620930718
969,4.48,1090.0,27.0,27140.00949485198
970,1.39,584.0,9.0,1219.7966515848211
971,2.07,705.0,15.0,4342.937684322529
972,2.95,826.0,21.0,10945.308805106837
973,3.56,923.0,24.0,16502.78620930718
974,4.48,1090.0,27.0,27140.00949485198
975,1.2,507.0,6.0,427.2566008882119
976,1.39,583.0,9.0,1219.7966515848211
977,1.65,637.0,12.0,2386.039620401448
978,2.07,704.0,15.0,4342.937684322529
979,2.95,825.0,21.0,10945.308805106837
980,3.56,922.0,24.0,16502.78620930718
981,4.48,1090.0,27.0,27140.00949485198
982,1.31,622.0,6.0,899.1238174573988
983,1.39,603.0,9.0,1219.7966515848211
984,1.66,658.0,12.0,2386.039620401448
985,2.5,797.0,18.0,7208.698502927139
986,2.97,850.0,21.0,10945.308805106837
987,3.58,947.0,24.0,16502.78620930718
988,4.51,1110.0,27.0,27140.00949485198
989,1.39,602.0,9.0,1219.7966515848211
990,2.08,727.0,15.0,4342.937684322529
991,2.5,796.0,18.0,7208.698502927139
992,1.3,612.0,6.0,845.4025830810133
993,1.39,601.0,9.0,1219.7966515848211
994,2.08,726.0,15.0,4342.937684322529
995,2.5,794.0,18.0,7208.698502927139
996,3.58,945.0,24.0,16502.78620930718
997,4.5,1110.0,27.0,27140.00949485198
998,1.29,609.0,6.0,834.0928495280901
999,1.39,600.0,9.0,1219.7966515848211
1000,1.66,655.0,12.0,2386.039620401448
1001,2.97,847.0,21.0,10945.308805106837
1002,3.58,944.0,24.0,16502.78620930718
1003,4.5,1100.0,27.0,27140.00949485198
1004,1.1,460.0,3.0,47.783624261100755
1005,1.39,599.0,9.0,1219.7966515848211
1006,2.08,724.0,15.0,4342.937684322529
1007,2.5,792.0,18.0,7208.698502927139
1008,2.97,846.0,21.0,10945.308805106837
1009,3.58,943.0,24.0,16502.78620930718
1010,4.5,1100.0,27.0,27140.00949485198
1011,1.13,476.0,3.0,141.18945703763248
1012,2.97,845.0,21.0,10945.308805106837
1013,1.28,592.0,6.0,757.7521480458581
1014,1.39,598.0,9.0,1219.7966515848211
1015,1.66,653.0,12.0,2386.039620401448
1016,2.08,722.0,15.0,4342.937684322529
1017,2.5,790.0,18.0,7208.698502927139
1018,2.96,844.0,21.0,10945.308805106837
1019,3.58,941.0,24.0,16502.78620930718
1020,4.5,1100.0,27.0,27140.00949485198
1021,1.15,491.0,3.0,225.7757920379865
1022,1.26,581.0,6.0,698.8158698645135
1023,1.39,597.0,9.0,1219.7966515848211
1024,2.08,721.0,15.0,4342.937684322529
1025,2.5,789.0,18.0,7208.698502927139
1026,2.96,843.0,21.0,10945.308805106837
1027,3.58,940.0,24.0,16502.78620930718
1028,4.5,1100.0,27.0,27140.00949485198
1029,1.18,511.0,3.0,323.3641318339974
1030,1.66,651.0,12.0,2386.039620401448
1031,2.08,720.0,15.0,4342.937684322529
1032,2.5,788.0,18.0,7208.698502927139
1033,1.25,571.0,6.0,651.1055494319966
1034,1.66,650.0,12.0,2386.039620401448
1035,2.08,719.0,15.0,4342.937684322529
1036,2.96,841.0,21.0,10945.308805106837
1037,3.57,938.0,24.0,16502.78620930718
1038,4.5,1100.0,27.0,27140.00949485198
1039,1.23,549.0,3.0,521.9442034674083
1040,1.66,649.0,12.0,2386.039620401448
1041,2.96,840.0,21.0,10945.308805106837
1042,3.57,937.0,24.0,16502.78620930718
1043,1.24,560.0,6.0,606.2017184366865
1044,1.39,594.0,9.0,1219.7966515848211
1045,2.5,784.0,18.0,7208.698502927139
1046,2.96,839.0,21.0,10945.308805106837
1047,3.57,936.0,24.0,16502.78620930718
1048,4.49,1100.0,27.0,27140.00949485198
1049,1.24,559.0,6.0,607.6049631552899
1050,1.39,593.0,9.0,1219.7966515848211
1051,2.96,838.0,21.0,10945.308805106837
1052,3.57,935.0,24.0,16502.78620930718
1053,1.32,634.0,3.0,949.0541966984525
1054,1.66,647.0,12.0,2386.039620401448
1055,3.57,934.0,24.0,16502.78620930718
1056,1.33,665.0,3.0,1053.899615524256
1057,1.39,591.0,9.0,1219.7966515848211
1058,1.66,646.0,12.0,2386.039620401448
1059,2.08,714.0,15.0,4342.937684322529
1060,2.96,835.0,21.0,10945.308805106837
1061,3.57,933.0,24.0,16502.78620930718
1062,4.49,1100.0,27.0,27140.00949485198
1063,1.33,666.0,3.0,1052.4754268546285
1064,1.39,590.0,9.0,1219.7966515848211
1065,1.66,645.0,12.0,2386.039620401448
1066,2.08,713.0,15.0,4342.937684322529
1067,2.96,834.0,21.0,10945.308805106837
1068,3.57,932.0,24.0,16502.78620930718
1069,4.49,1090.0,27.0,27140.00949485198
1070,1.3,648.0,3.0,905.302283009459
1071,1.23,541.0,6.0,537.2123437638546
1072,1.39,590.0,9.0,1219.7966515848211
1073,1.66,644.0,12.0,2386.039620401448
1074,2.08,712.0,15.0,4342.937684322529
1075,2.5,779.0,18.0,7208.698502927139
1076,2.96,833.0,21.0,10945.308805106837
1077,3.57,931.0,24.0,16502.78620930718
1078,4.49,1090.0,27.0,27140.00949485198
1079,1.22,530.0,6.0,494.80084294039244
1080,1.39,589.0,9.0,1219.7966515848211
1081,2.08,711.0,15.0,4342.937684322529
1082,2.5,778.0,18.0,7208.698502927139
1083,2.96,832.0,21.0,10945.308805106837
1084,4.49,1090.0,27.0,27140.00949485198
1085,1.17,541.0,3.0,337.4698828486155
1086,1.22,530.0,6.0,496.2145596345078
1087,1.39,588.0,9.0,1219.7966515848211
1088,1.66,642.0,12.0,2386.039620401448
1089,2.08,710.0,15.0,4342.937684322529
1090,2.96,831.0,21.0,10945.308805106837
1091,4.48,1090.0,27.0,27140.00949485198
1092,1.15,519.0,3.0,249.6728401562928
1093,1.39,587.0,9.0,1219.7966515848211
1094,1.66,641.0,12.0,2386.039620401448
1095,4.48,1090.0,27.0,27140.00949485198
1096,1.13,495.0,3.0,158.96458827164352
1097,1.39,586.0,9.0,1219.7966515848211
1098,2.96,829.0,21.0,10945.308805106837
1099,3.56,927.0,24.0,16502.78620930718
1100,1.1,456.0,3.0,45.74577782647217
1101,1.21,518.0,6.0,452.3893421169302
1102,1.66,640.0,12.0,2386.039620401448
1103,2.5,774.0,18.0,7208.698502927139
1104,2.96,828.0,21.0,10945.308805106837
1105,3.56,926.0,24.0,16502.78620930718
1106,4.48,1090.0,27.0,27140.00949485198
1107,1.1,450.0,3.0,60.7898178469625
1108,1.21,514.0,6.0,443.90704195223776
1109,1.65,639.0,12.0,2386.039620401448
1110,2.07,706.0,15.0,4342.937684322529
1111,2.96,827.0,21.0,10945.308805106837
1112,3.56,925.0,24.0,16502.78620930718
1113,4.48,1090.0,27.0,27140.00949485198
1114,1.11,456.0,3.0,98.41772025655865
1115,1.2,510.0,6.0,428.3561583169683
1116,1.39,584.0,9.0,1219.7966515848211
1117,2.07,705.0,15.0,4342.937684322529
1118,2.5,771.0,18.0,7208.698502927139
1119,2.95,826.0,21.0,10945.308805106837
1120,4.48,1090.0,27.0,27140.00949485198
1121,2.5,770.0,18.0,7208.698502927139
1122,3.56,923.0,24.0,16502.78620930718
1123,4.48,1090.0,27.0,27140.00949485198
1124,1.14,470.0,3.0,176.12815613575577
1125,1.2,505.0,6.0,421.55984620970236
1126,1.39,583.0,9.0,1219.7966515848211
1127,1.65,636.0,12.0,2386.039620401448
1128,2.07,704.0,15.0,4342.937684322529
1129,2.5,769.0,18.0,7208.698502927139
1130,3.56,922.0,24.0,16502.78620930718
1131,4.48,1090.0,27.0,27140.00949485198
1132,1.33,677.0,3.0,1032.5367854798453
1133,1.3,617.0,6.0,869.4357668809752
1134,1.66,658.0,12.0,2386.039620401448
1135,2.51,796.0,18.0,7208.698502927139
1136,2.97,849.0,21.0,10945.308805106837
1137,3.58,947.0,24.0,16502.78620930718
1138,1.29,656.0,3.0,869.0901916890805
1139,1.3,613.0,6.0,851.0574498574749
1140,2.08,726.0,15.0,4342.937684322529
1141,2.97,848.0,21.0,10945.308805106837
1142,3.58,946.0,24.0,16502.78620930718
1143,4.51,1110.0,27.0,27140.00949485198
1144,1.2,575.0,3.0,437.6133846695462
1145,1.39,601.0,9.0,1219.7966515848211
1146,2.97,847.0,21.0,10945.308805106837
1147,1.29,602.0,6.0,800.1636488693202
1148,1.39,600.0,9.0,1219.7966515848211
1149,1.66,655.0,12.0,2386.039620401448
1150,3.58,944.0,24.0,16502.78620930718
1151,1.1,461.0,3.0,44.390704195223776
1152,1.28,597.0,6.0,774.7167483752429
1153,2.97,845.0,21.0,10945.308805106837
1154,3.58,943.0,24.0,16502.78620930718
1155,1.39,598.0,9.0,1219.7966515848211
1156,1.66,653.0,12.0,2386.039620401448
1157,2.08,722.0,15.0,4342.937684322529
1158,2.5,791.0,18.0,7208.698502927139
1159,2.97,844.0,21.0,10945.308805106837
1160,3.58,941.0,24.0,16502.78620930718
1161,1.28,591.0,6.0,750.6835645752811
1162,1.39,597.0,9.0,1219.7966515848211
1163,1.66,652.0,12.0,2386.039620401448
1164,2.97,843.0,21.0,10945.308805106837
1165,1.15,491.0,3.0,224.30971546631125
1166,2.08,720.0,15.0,4342.937684322529
1167,2.97,842.0,21.0,10945.308805106837
1168,4.5,1100.0,27.0,27140.00949485198
1169,1.17,505.0,3.0,299.7393550790022
1170,2.5,787.0,18.0,7208.698502927139
1171,2.96,841.0,21.0,10945.308805106837
1172,3.58,938.0,24.0,16502.78620930718
1173,1.19,522.0,3.0,382.4260737214856
1174,2.5,786.0,18.0,7208.698502927139
1175,4.5,1100.0,27.0,27140.00949485198
1176,1.25,566.0,6.0,632.8633680901519
1177,1.66,649.0,12.0,2386.039620401448
1178,2.08,717.0,15.0,4342.937684322529
1179,3.57,936.0,24.0,16502.78620930718
1180,4.5,1100.0,27.0,27140.00949485198
1181,1.25,564.0,3.0,600.7562911704642
1182,1.24,558.0,6.0,599.1854948436694
1183,2.08,716.0,15.0,4342.937684322529
1184,2.96,838.0,21.0,10945.308805106837
